  % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
                                 Dload  Upload   Total   Spent    Left  Speed

  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0
  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0

  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0

  1 2400M    1 28.9M    0     0  1426k      0  0:28:42  0:00:20  0:28:22 1471k
  1 2400M    1 30.2M    0     0  1422k      0  0:28:48  0:00:21  0:28:27 1419k
  1 2400M    1 31.6M    0     0  1424k      0  0:28:45  0:00:22  0:28:23 1423k
  1 2400M    1 33.0M    0     0  1425k      0  0:28:44  0:00:23  0:28:21 1420k
  1 2400M    1 34.5M    0     0  1427k      0  0:28:41  0:00:24  0:28:17 1419k
  1 2400M    1 35.9M    0     0  1428k      0  0:28:40  0:00:25  0:28:15 1436k
  1 2400M    1 37.4M    0     0  1430k      0  0:28:37  0:00:26  0:28:11 1468k
  1 2400M    1 38.9M    0     0  1434k      0  0:28:32  0:00:27  0:28:05 1483k
  1 2400M    1 40.3M    0     0  1436k      0  0:28:31  0:00:28  0:28:03 1486k
  1 2400M    1 41.7M    0     0  1435k      0  0:28:32  0:00:29  0:28:03 1472k
  1 2400M    1 43.1M    0     0  1435k      0  0:28:31  0:00:30  0:28:01 1472k
  1 2400M    1 44.6M    0     0  1439k      0  0:28:26  0:00:31  0:27:55 1489k
  1 2400M    1 46.1M    0     0  1443k      0  0:28:22  0:00:32  0:27:50 1490k
  1 2400M    1 47.5M    0     0  1440k      0  0:28:25  0:00:33  0:27:52 1467k
  2 2400M    2 48.9M    0     0  1441k      0  0:28:25  0:00:34  0:27:51 1477k
  2 2400M    2 50.3M    0     0  1442k      0  0:28:23  0:00:35  0:27:48 1484k
  2 2400M    2 51.8M    0     0  1443k      0  0:28:22  0:00:36  0:27:46 1470k
  2 2400M    2 53.3M    0     0  1443k      0  0:28:22  0:00:37  0:27:45 1446k
  2 2400M    2 54.7M    0     0  1447k      0  0:28:18  0:00:38  0:27:40 1490k
  2 2400M    2 56.2M    0     0  1448k      0  0:28:17  0:00:39  0:27:38 1496k
  2 2400M    2 57.4M    0     0  1443k      0  0:28:22  0:00:40  0:27:42 1450k
  2 2400M    2 58.8M    0     0  1443k      0  0:28:22  0:00:41  0:27:41 1443k
  2 2400M    2 60.2M    0     0  1442k      0  0:28:23  0:00:42  0:27:41 1436k
  2 2400M    2 61.7M    0     0  1444k      0  0:28:21  0:00:43  0:27:38 1419k
  2 2400M    2 63.1M    0     0  1445k      0  0:28:20  0:00:44  0:27:36 1420k
  2 2400M    2 64.5M    0     0  1445k      0  0:28:20  0:00:45  0:27:35 1459k
  2 2400M    2 66.0M    0     0  1446k      0  0:28:19  0:00:46  0:27:33 1464k
  2 2400M    2 67.5M    0     0  1446k      0  0:28:18  0:00:47  0:27:31 1478k
  2 2400M    2 68.8M    0     0  1442k      0  0:28:24  0:00:48  0:27:36 1426k
  2 2400M    2 70.2M    0     0  1445k      0  0:28:20  0:00:49  0:27:31 1449k
  2 2400M    2 71.8M    0     0  1448k      0  0:28:16  0:00:50  0:27:26 1477k
  3 2400M    3 73.5M    0     0  1452k      0  0:28:12  0:00:51  0:27:21 1509k
  3 2400M    3 74.9M    0     0  1455k      0  0:28:08  0:00:52  0:27:16 1538k
  3 2400M    3 76.6M    0     0  1459k      0  0:28:03  0:00:53  0:27:10 1635k
  3 2400M    3 78.2M    0     0  1463k      0  0:27:58  0:00:54  0:27:04 1647k
  3 2400M    3 79.9M    0     0  1467k      0  0:27:55  0:00:55  0:27:00 1658k
  3 2400M    3 81.4M    0     0  1469k      0  0:27:52  0:00:56  0:26:56 1647k
  3 2400M    3 82.9M    0     0  1470k      0  0:27:51  0:00:57  0:26:54 1632k
  3 2400M    3 84.5M    0     0  1471k      0  0:27:49  0:00:58  0:26:51 1601k
  3 2400M    3 85.9M    0     0  1471k      0  0:27:49  0:00:59  0:26:50 1558k
  3 2400M    3 87.4M    0     0  1473k      0  0:27:47  0:01:00  0:26:47 1545k
  3 2400M    3 88.7M    0     0  1471k      0  0:27:50  0:01:01  0:26:49 1494k
  3 2400M    3 90.1M    0     0  1470k      0  0:27:50  0:01:02  0:26:48 1473k
  3 2400M    3 91.5M    0     0  1470k      0  0:27:51  0:01:03  0:26:48 1454k
  3 2400M    3 92.9M    0     0  1469k      0  0:27:52  0:01:04  0:26:48 1447k
  3 2400M    3 94.4M    0     0  1469k      0  0:27:52  0:01:05  0:26:47 1424k
  3 2400M    3 95.7M    0     0  1469k      0  0:27:52  0:01:06  0:26:46 1443k
  4 2400M    4 97.2M    0     0  1469k      0  0:27:52  0:01:07  0:26:45 1452k
  4 2400M    4 98.6M    0     0  1468k      0  0:27:53  0:01:08  0:26:45 1447k
  4 2400M    4  100M    0     0  1468k      0  0:27:53  0:01:09  0:26:44 1453k
  4 2400M    4  101M    0     0  1470k      0  0:27:50  0:01:10  0:26:40 1484k
  4 2400M    4  103M    0     0  1471k      0  0:27:50  0:01:11  0:26:39 1495k
  4 2400M    4  104M    0     0  1470k      0  0:27:51  0:01:12  0:26:39 1485k
  4 2400M    4  105M    0     0  1470k      0  0:27:51  0:01:13  0:26:38 1493k
  4 2400M    4  107M    0     0  1470k      0  0:27:51  0:01:14  0:26:37 1491k
  4 2400M    4  108M    0     0  1470k      0  0:27:51  0:01:15  0:26:36 1456k
  4 2400M    4  110M    0     0  1468k      0  0:27:53  0:01:16  0:26:37 1427k
  4 2400M    4  111M    0     0  1467k      0  0:27:54  0:01:17  0:26:37 1429k
  4 2400M    4  112M    0     0  1467k      0  0:27:54  0:01:18  0:26:36 1423k
  4 2400M    4  114M    0     0  1467k      0  0:27:54  0:01:19  0:26:35 1428k
  4 2400M    4  115M    0     0  1468k      0  0:27:54  0:01:20  0:26:34 1439k
  4 2400M    4  117M    0     0  1467k      0  0:27:54  0:01:21  0:26:33 1457k
  4 2400M    4  118M    0     0  1468k      0  0:27:54  0:01:22  0:26:32 1468k
  5 2400M    5  120M    0     0  1467k      0  0:27:54  0:01:23  0:26:31 1468k
  5 2400M    5  121M    0     0  1467k      0  0:27:54  0:01:24  0:26:30 1468k
  5 2400M    5  122M    0     0  1467k      0  0:27:54  0:01:25  0:26:29 1458k
  5 2400M    5  124M    0     0  1467k      0  0:27:55  0:01:26  0:26:29 1461k
  5 2400M    5  125M    0     0  1467k      0  0:27:54  0:01:27  0:26:27 1461k
  5 2400M    5  127M    0     0  1465k      0  0:27:56  0:01:28  0:26:28 1430k
  5 2400M    5  128M    0     0  1465k      0  0:27:57  0:01:29  0:26:28 1425k
  5 2400M    5  129M    0     0  1464k      0  0:27:57  0:01:30  0:26:27 1418k
  5 2400M    5  131M    0     0  1464k      0  0:27:57  0:01:31  0:26:26 1422k
  5 2400M    5  132M    0     0  1465k      0  0:27:56  0:01:32  0:26:24 1434k
  5 2400M    5  134M    0     0  1465k      0  0:27:57  0:01:33  0:26:24 1463k
  5 2400M    5  135M    0     0  1466k      0  0:27:56  0:01:34  0:26:22 1480k
  5 2400M    5  137M    0     0  1466k      0  0:27:55  0:01:35  0:26:20 1497k
  5 2400M    5  138M    0     0  1467k      0  0:27:55  0:01:36  0:26:19 1510k
  5 2400M    5  140M    0     0  1467k      0  0:27:54  0:01:37  0:26:17 1495k
  5 2400M    5  141M    0     0  1465k      0  0:27:56  0:01:38  0:26:18 1475k
  5 2400M    5  142M    0     0  1464k      0  0:27:57  0:01:39  0:26:18 1442k
  6 2400M    6  144M    0     0  1464k      0  0:27:57  0:01:40  0:26:17 1433k
  6 2400M    6  145M    0     0  1464k      0  0:27:57  0:01:41  0:26:16 1419k
  6 2400M    6  147M    0     0  1464k      0  0:27:57  0:01:42  0:26:15 1416k
  6 2400M    6  148M    0     0  1465k      0  0:27:56  0:01:43  0:26:13 1466k
  6 2400M    6  150M    0     0  1466k      0  0:27:55  0:01:44  0:26:11 1497k
  6 2400M    6  151M    0     0  1466k      0  0:27:56  0:01:45  0:26:11 1496k
  6 2400M    6  152M    0     0  1466k      0  0:27:56  0:01:46  0:26:10 1492k
  6 2400M    6  154M    0     0  1465k      0  0:27:56  0:01:47  0:26:09 1489k
  6 2400M    6  155M    0     0  1465k      0  0:27:57  0:01:48  0:26:09 1447k
  6 2400M    6  156M    0     0  1464k      0  0:27:58  0:01:49  0:26:09 1417k
  6 2400M    6  158M    0     0  1464k      0  0:27:58  0:01:50  0:26:08 1415k
  6 2400M    6  159M    0     0  1464k      0  0:27:58  0:01:51  0:26:07 1422k
  6 2400M    6  161M    0     0  1464k      0  0:27:58  0:01:52  0:26:06 1428k
  6 2400M    6  162M    0     0  1465k      0  0:27:57  0:01:53  0:26:04 1464k
  6 2400M    6  164M    0     0  1465k      0  0:27:57  0:01:54  0:26:03 1482k
  6 2400M    6  165M    0     0  1464k      0  0:27:57  0:01:55  0:26:02 1485k
  6 2400M    6  167M    0     0  1464k      0  0:27:57  0:01:56  0:26:01 1479k
  7 2400M    7  168M    0     0  1464k      0  0:27:57  0:01:57  0:26:00 1479k
  7 2400M    7  169M    0     0  1464k      0  0:27:57  0:01:58  0:25:59 1458k
  7 2400M    7  171M    0     0  1463k      0  0:27:59  0:01:59  0:26:00 1433k
  7 2400M    7  172M    0     0  1463k      0  0:27:59  0:02:00  0:25:59 1433k
  7 2400M    7  174M    0     0  1464k      0  0:27:58  0:02:01  0:25:57 1449k
  7 2400M    7  175M    0     0  1464k      0  0:27:58  0:02:02  0:25:56 1452k
  7 2400M    7  177M    0     0  1463k      0  0:27:59  0:02:03  0:25:56 1438k
  7 2400M    7  178M    0     0  1464k      0  0:27:57  0:02:04  0:25:53 1489k
  7 2400M    7  179M    0     0  1464k      0  0:27:57  0:02:05  0:25:52 1490k
  7 2400M    7  181M    0     0  1464k      0  0:27:58  0:02:06  0:25:52 1462k
  7 2400M    7  182M    0     0  1464k      0  0:27:58  0:02:07  0:25:51 1458k
  7 2400M    7  184M    0     0  1464k      0  0:27:58  0:02:08  0:25:50 1482k
  7 2400M    7  185M    0     0  1462k      0  0:28:00  0:02:09  0:25:51 1401k
  7 2400M    7  186M    0     0  1462k      0  0:28:00  0:02:10  0:25:50 1403k
  7 2400M    7  188M    0     0  1461k      0  0:28:01  0:02:11  0:25:50 1402k
  7 2400M    7  189M    0     0  1461k      0  0:28:01  0:02:12  0:25:49 1401k
  7 2400M    7  190M    0     0  1461k      0  0:28:01  0:02:13  0:25:48 1392k
  8 2400M    8  192M    0     0  1461k      0  0:28:01  0:02:14  0:25:47 1446k
  8 2400M    8  193M    0     0  1462k      0  0:28:00  0:02:15  0:25:45 1468k
  8 2400M    8  195M    0     0  1462k      0  0:28:00  0:02:16  0:25:44 1486k
  8 2400M    8  196M    0     0  1462k      0  0:28:00  0:02:17  0:25:43 1486k
  8 2400M    8  198M    0     0  1462k      0  0:28:00  0:02:18  0:25:42 1490k
  8 2400M    8  199M    0     0  1462k      0  0:27:59  0:02:19  0:25:40 1498k
  8 2400M    8  201M    0     0  1463k      0  0:27:59  0:02:20  0:25:39 1475k
  8 2400M    8  202M    0     0  1462k      0  0:28:00  0:02:21  0:25:39 1466k
  8 2400M    8  203M    0     0  1462k      0  0:28:00  0:02:22  0:25:38 1460k
  8 2400M    8  205M    0     0  1462k      0  0:28:00  0:02:23  0:25:37 1457k
  8 2400M    8  206M    0     0  1462k      0  0:28:00  0:02:24  0:25:36 1450k
  8 2400M    8  208M    0     0  1462k      0  0:28:00  0:02:25  0:25:35 1451k
  8 2400M    8  209M    0     0  1462k      0  0:28:00  0:02:26  0:25:34 1444k
  8 2400M    8  211M    0     0  1462k      0  0:28:00  0:02:27  0:25:33 1450k
  8 2400M    8  212M    0     0  1462k      0  0:28:00  0:02:28  0:25:32 1457k
  8 2400M    8  213M    0     0  1462k      0  0:28:00  0:02:29  0:25:31 1464k
  8 2400M    8  215M    0     0  1462k      0  0:28:00  0:02:30  0:25:30 1461k
  9 2400M    9  216M    0     0  1462k      0  0:28:00  0:02:31  0:25:29 1479k
  9 2400M    9  218M    0     0  1462k      0  0:28:00  0:02:32  0:25:28 1468k
  9 2400M    9  219M    0     0  1461k      0  0:28:01  0:02:33  0:25:28 1443k
  9 2400M    9  220M    0     0  1462k      0  0:28:01  0:02:34  0:25:27 1442k
  9 2400M    9  222M    0     0  1461k      0  0:28:01  0:02:35  0:25:26 1442k
  9 2400M    9  223M    0     0  1461k      0  0:28:01  0:02:36  0:25:25 1436k
  9 2400M    9  225M    0     0  1462k      0  0:28:00  0:02:37  0:25:23 1466k
  9 2400M    9  226M    0     0  1462k      0  0:28:00  0:02:38  0:25:22 1484k
  9 2400M    9  228M    0     0  1462k      0  0:28:00  0:02:39  0:25:21 1481k
  9 2400M    9  229M    0     0  1461k      0  0:28:01  0:02:40  0:25:21 1446k
  9 2400M    9  230M    0     0  1461k      0  0:28:01  0:02:41  0:25:20 1439k
  9 2400M    9  232M    0     0  1460k      0  0:28:02  0:02:42  0:25:20 1400k
  9 2400M    9  233M    0     0  1460k      0  0:28:02  0:02:43  0:25:19 1397k
  9 2400M    9  234M    0     0  1460k      0  0:28:02  0:02:44  0:25:18 1391k
  9 2400M    9  236M    0     0  1460k      0  0:28:02  0:02:45  0:25:17 1425k
  9 2400M    9  237M    0     0  1460k      0  0:28:03  0:02:46  0:25:17 1428k
  9 2400M    9  239M    0     0  1460k      0  0:28:03  0:02:47  0:25:16 1438k
 10 2400M   10  240M    0     0  1460k      0  0:28:02  0:02:48  0:25:14 1461k
 10 2400M   10  242M    0     0  1460k      0  0:28:02  0:02:49  0:25:13 1467k
 10 2400M   10  243M    0     0  1460k      0  0:28:02  0:02:50  0:25:12 1465k
 10 2400M   10  244M    0     0  1459k      0  0:28:03  0:02:51  0:25:12 1440k
 10 2400M   10  246M    0     0  1459k      0  0:28:03  0:02:52  0:25:11 1453k
 10 2400M   10  247M    0     0  1460k      0  0:28:03  0:02:53  0:25:10 1445k
 10 2400M   10  249M    0     0  1460k      0  0:28:03  0:02:54  0:25:09 1449k
 10 2400M   10  250M    0     0  1460k      0  0:28:03  0:02:55  0:25:08 1453k
 10 2400M   10  252M    0     0  1460k      0  0:28:03  0:02:56  0:25:07 1480k
 10 2400M   10  253M    0     0  1460k      0  0:28:03  0:02:57  0:25:06 1473k
 10 2400M   10  255M    0     0  1460k      0  0:28:02  0:02:58  0:25:04 1485k
 10 2400M   10  256M    0     0  1460k      0  0:28:02  0:02:59  0:25:03 1478k
 10 2400M   10  257M    0     0  1460k      0  0:28:02  0:03:00  0:25:02 1477k
 10 2400M   10  259M    0     0  1459k      0  0:28:03  0:03:01  0:25:02 1437k
 10 2400M   10  260M    0     0  1459k      0  0:28:03  0:03:02  0:25:01 1440k
 10 2400M   10  261M    0     0  1459k      0  0:28:04  0:03:03  0:25:01 1394k
 10 2400M   10  263M    0     0  1459k      0  0:28:04  0:03:04  0:25:00 1409k
 11 2400M   11  265M    0     0  1460k      0  0:28:02  0:03:05  0:24:57 1450k
 11 2400M   11  266M    0     0  1461k      0  0:28:01  0:03:06  0:24:55 1527k
 11 2400M   11  268M    0     0  1462k      0  0:28:00  0:03:07  0:24:53 1553k
 11 2400M   11  269M    0     0  1462k      0  0:28:00  0:03:08  0:24:52 1589k
 11 2400M   11  271M    0     0  1464k      0  0:27:58  0:03:09  0:24:49 1649k
 11 2400M   11  272M    0     0  1465k      0  0:27:57  0:03:10  0:24:47 1645k
 11 2400M   11  274M    0     0  1465k      0  0:27:56  0:03:11  0:24:45 1632k
 11 2400M   11  275M    0     0  1466k      0  0:27:56  0:03:12  0:24:44 1611k
 11 2400M   11  277M    0     0  1465k      0  0:27:56  0:03:13  0:24:43 1590k
 11 2400M   11  278M    0     0  1466k      0  0:27:56  0:03:14  0:24:42 1525k
 11 2400M   11  280M    0     0  1465k      0  0:27:57  0:03:15  0:24:42 1461k
 11 2400M   11  281M    0     0  1465k      0  0:27:57  0:03:16  0:24:41 1431k
 11 2400M   11  282M    0     0  1465k      0  0:27:57  0:03:17  0:24:40 1426k
 11 2400M   11  284M    0     0  1465k      0  0:27:57  0:03:18  0:24:39 1446k
 11 2400M   11  285M    0     0  1465k      0  0:27:57  0:03:19  0:24:38 1435k
 11 2400M   11  287M    0     0  1465k      0  0:27:56  0:03:20  0:24:36 1488k
 12 2400M   12  288M    0     0  1465k      0  0:27:56  0:03:21  0:24:35 1495k
 12 2400M   12  290M    0     0  1465k      0  0:27:57  0:03:22  0:24:35 1480k
 12 2400M   12  291M    0     0  1465k      0  0:27:57  0:03:23  0:24:34 1468k
 12 2400M   12  293M    0     0  1465k      0  0:27:57  0:03:24  0:24:33 1469k
 12 2400M   12  294M    0     0  1464k      0  0:27:57  0:03:25  0:24:32 1423k
 12 2400M   12  295M    0     0  1464k      0  0:27:58  0:03:26  0:24:32 1403k
 12 2400M   12  297M    0     0  1464k      0  0:27:58  0:03:27  0:24:31 1415k
 12 2400M   12  298M    0     0  1464k      0  0:27:58  0:03:28  0:24:30 1415k
 12 2400M   12  300M    0     0  1464k      0  0:27:58  0:03:29  0:24:29 1424k
 12 2400M   12  301M    0     0  1464k      0  0:27:58  0:03:30  0:24:28 1445k
 12 2400M   12  302M    0     0  1464k      0  0:27:57  0:03:31  0:24:26 1485k
 12 2400M   12  304M    0     0  1464k      0  0:27:58  0:03:32  0:24:26 1463k
 12 2400M   12  305M    0     0  1464k      0  0:27:58  0:03:33  0:24:25 1469k
 12 2400M   12  307M    0     0  1465k      0  0:27:57  0:03:34  0:24:23 1492k
 12 2400M   12  308M    0     0  1465k      0  0:27:57  0:03:35  0:24:22 1514k
 12 2400M   12  310M    0     0  1464k      0  0:27:57  0:03:36  0:24:21 1468k
 12 2400M   12  311M    0     0  1464k      0  0:27:57  0:03:37  0:24:20 1494k
 13 2400M   13  312M    0     0  1464k      0  0:27:57  0:03:38  0:24:19 1490k
 13 2400M   13  314M    0     0  1464k      0  0:27:57  0:03:39  0:24:18 1463k
 13 2400M   13  315M    0     0  1464k      0  0:27:57  0:03:40  0:24:17 1441k
 13 2400M   13  317M    0     0  1465k      0  0:27:57  0:03:41  0:24:16 1483k
 13 2400M   13  318M    0     0  1465k      0  0:27:57  0:03:42  0:24:15 1490k
 13 2400M   13  320M    0     0  1465k      0  0:27:56  0:03:43  0:24:13 1500k
 13 2400M   13  321M    0     0  1465k      0  0:27:56  0:03:44  0:24:12 1500k
 13 2400M   13  323M    0     0  1465k      0  0:27:56  0:03:45  0:24:11 1496k
 13 2400M   13  324M    0     0  1465k      0  0:27:57  0:03:46  0:24:11 1458k
 13 2400M   13  325M    0     0  1464k      0  0:27:57  0:03:47  0:24:10 1432k
 13 2400M   13  327M    0     0  1464k      0  0:27:58  0:03:48  0:24:10 1404k
 13 2400M   13  328M    0     0  1464k      0  0:27:58  0:03:49  0:24:09 1399k
 13 2400M   13  330M    0     0  1464k      0  0:27:58  0:03:50  0:24:08 1406k
 13 2400M   13  331M    0     0  1464k      0  0:27:58  0:03:51  0:24:07 1427k
 13 2400M   13  332M    0     0  1464k      0  0:27:57  0:03:52  0:24:05 1470k
 13 2400M   13  334M    0     0  1464k      0  0:27:57  0:03:53  0:24:04 1487k
 13 2400M   13  335M    0     0  1464k      0  0:27:57  0:03:54  0:24:03 1488k
 14 2400M   14  337M    0     0  1464k      0  0:27:57  0:03:55  0:24:02 1486k
 14 2400M   14  338M    0     0  1464k      0  0:27:57  0:03:56  0:24:01 1484k
 14 2400M   14  340M    0     0  1464k      0  0:27:57  0:03:57  0:24:00 1458k
 14 2400M   14  341M    0     0  1464k      0  0:27:57  0:03:58  0:23:59 1460k
 14 2400M   14  342M    0     0  1464k      0  0:27:58  0:03:59  0:23:59 1456k
 14 2400M   14  344M    0     0  1464k      0  0:27:58  0:04:00  0:23:58 1456k
 14 2400M   14  345M    0     0  1464k      0  0:27:58  0:04:01  0:23:57 1452k
 14 2400M   14  347M    0     0  1463k      0  0:27:59  0:04:02  0:23:57 1417k
 14 2400M   14  348M    0     0  1464k      0  0:27:58  0:04:03  0:23:55 1438k
 14 2400M   14  349M    0     0  1464k      0  0:27:58  0:04:04  0:23:54 1443k
 14 2400M   14  351M    0     0  1464k      0  0:27:58  0:04:05  0:23:53 1443k
 14 2400M   14  352M    0     0  1463k      0  0:27:58  0:04:06  0:23:52 1431k
 14 2400M   14  354M    0     0  1463k      0  0:27:58  0:04:07  0:23:51 1465k
 14 2400M   14  355M    0     0  1463k      0  0:27:58  0:04:08  0:23:50 1447k
 14 2400M   14  357M    0     0  1463k      0  0:27:59  0:04:09  0:23:50 1441k
 14 2400M   14  358M    0     0  1463k      0  0:27:58  0:04:10  0:23:48 1445k
 14 2400M   14  359M    0     0  1463k      0  0:27:59  0:04:11  0:23:48 1461k
 15 2400M   15  361M    0     0  1463k      0  0:27:59  0:04:12  0:23:47 1430k
 15 2400M   15  362M    0     0  1463k      0  0:27:59  0:04:13  0:23:46 1426k
 15 2400M   15  364M    0     0  1463k      0  0:27:59  0:04:14  0:23:45 1452k
 15 2400M   15  365M    0     0  1463k      0  0:27:59  0:04:15  0:23:44 1450k
 15 2400M   15  366M    0     0  1463k      0  0:27:59  0:04:16  0:23:43 1453k
 15 2400M   15  368M    0     0  1463k      0  0:27:59  0:04:17  0:23:42 1490k
 15 2400M   15  369M    0     0  1463k      0  0:27:59  0:04:18  0:23:41 1490k
 15 2400M   15  371M    0     0  1463k      0  0:27:59  0:04:19  0:23:40 1465k
 15 2400M   15  372M    0     0  1463k      0  0:27:59  0:04:20  0:23:39 1464k
 15 2400M   15  374M    0     0  1463k      0  0:27:59  0:04:21  0:23:38 1435k
 15 2400M   15  375M    0     0  1462k      0  0:28:00  0:04:22  0:23:38 1381k
 15 2400M   15  376M    0     0  1462k      0  0:28:00  0:04:23  0:23:37 1384k
 15 2400M   15  378M    0     0  1462k      0  0:28:00  0:04:24  0:23:36 1388k
 15 2400M   15  379M    0     0  1462k      0  0:28:00  0:04:25  0:23:35 1404k
 15 2400M   15  380M    0     0  1462k      0  0:28:00  0:04:26  0:23:34 1430k
 15 2400M   15  382M    0     0  1462k      0  0:28:00  0:04:27  0:23:33 1479k
 15 2400M   15  383M    0     0  1462k      0  0:28:00  0:04:28  0:23:32 1475k
 16 2400M   16  385M    0     0  1462k      0  0:28:00  0:04:29  0:23:31 1465k
 16 2400M   16  386M    0     0  1462k      0  0:28:00  0:04:30  0:23:30 1446k
 16 2400M   16  388M    0     0  1462k      0  0:28:00  0:04:31  0:23:29 1449k
 16 2400M   16  389M    0     0  1462k      0  0:28:00  0:04:32  0:23:28 1446k
 16 2400M   16  390M    0     0  1461k      0  0:28:01  0:04:33  0:23:28 1402k
 16 2400M   16  392M    0     0  1460k      0  0:28:02  0:04:34  0:23:28 1390k
 16 2400M   16  393M    0     0  1460k      0  0:28:02  0:04:35  0:23:27 1394k
 16 2400M   16  394M    0     0  1461k      0  0:28:02  0:04:36  0:23:26 1406k
 16 2400M   16  396M    0     0  1461k      0  0:28:02  0:04:37  0:23:25 1407k
 16 2400M   16  397M    0     0  1461k      0  0:28:02  0:04:38  0:23:24 1452k
 16 2400M   16  399M    0     0  1461k      0  0:28:02  0:04:39  0:23:23 1474k
 16 2400M   16  400M    0     0  1461k      0  0:28:02  0:04:40  0:23:22 1475k
 16 2400M   16  402M    0     0  1461k      0  0:28:02  0:04:41  0:23:21 1458k
 16 2400M   16  403M    0     0  1461k      0  0:28:02  0:04:42  0:23:20 1457k
 16 2400M   16  404M    0     0  1461k      0  0:28:02  0:04:43  0:23:19 1454k
 16 2400M   16  406M    0     0  1461k      0  0:28:02  0:04:44  0:23:18 1456k
 16 2400M   16  407M    0     0  1460k      0  0:28:02  0:04:45  0:23:17 1437k
 17 2400M   17  409M    0     0  1460k      0  0:28:02  0:04:46  0:23:16 1451k
 17 2400M   17  410M    0     0  1460k      0  0:28:02  0:04:47  0:23:15 1449k
 17 2400M   17  411M    0     0  1460k      0  0:28:02  0:04:48  0:23:14 1452k
 17 2400M   17  413M    0     0  1460k      0  0:28:02  0:04:49  0:23:13 1452k
 17 2400M   17  414M    0     0  1460k      0  0:28:02  0:04:50  0:23:12 1463k
 17 2400M   17  416M    0     0  1460k      0  0:28:02  0:04:51  0:23:11 1440k
 17 2400M   17  417M    0     0  1460k      0  0:28:02  0:04:52  0:23:10 1450k
 17 2400M   17  419M    0     0  1460k      0  0:28:02  0:04:53  0:23:09 1440k
 17 2400M   17  420M    0     0  1459k      0  0:28:03  0:04:54  0:23:09 1384k
 17 2400M   17  421M    0     0  1459k      0  0:28:04  0:04:55  0:23:09 1380k
 17 2400M   17  423M    0     0  1459k      0  0:28:03  0:04:56  0:23:07 1395k
 17 2400M   17  424M    0     0  1459k      0  0:28:03  0:04:57  0:23:06 1412k
 17 2400M   17  425M    0     0  1459k      0  0:28:03  0:04:58  0:23:05 1426k
 17 2400M   17  427M    0     0  1459k      0  0:28:03  0:04:59  0:23:04 1480k
 17 2400M   17  428M    0     0  1459k      0  0:28:03  0:05:00  0:23:03 1488k
 17 2400M   17  430M    0     0  1459k      0  0:28:03  0:05:01  0:23:02 1481k
 17 2400M   17  431M    0     0  1459k      0  0:28:03  0:05:02  0:23:01 1455k
 18 2400M   18  432M    0     0  1459k      0  0:28:03  0:05:03  0:23:00 1433k
 18 2400M   18  434M    0     0  1459k      0  0:28:03  0:05:04  0:22:59 1434k
 18 2400M   18  435M    0     0  1459k      0  0:28:04  0:05:05  0:22:59 1430k
 18 2400M   18  437M    0     0  1459k      0  0:28:04  0:05:06  0:22:58 1432k
 18 2400M   18  438M    0     0  1459k      0  0:28:04  0:05:07  0:22:57 1417k
